rel,n,lvol_mean,lvol_se,ltrades_mean,ltrades_se,absret_mean,absret_se,signed_imb_mean,signed_imb_se
-32,380,-0.014120550312911985,0.19034786673084295,0.002578435422789894,0.17079794905811918,-2.8603435226188714e-05,0.00012511753115836984,-0.009501254861531336,0.050135559859832805
-31,380,0.013774410551360236,0.197432598094924,0.009329380735048283,0.17669495709518937,-5.740616422371072e-05,8.062814451024372e-05,0.012560445636487347,0.05134885942668106
-30,380,-0.0695227469360622,0.20737369597184555,-0.017387805207503212,0.18246551043870915,-2.6935455305879806e-05,0.00017023548034772595,0.0008276430213329029,0.045848004647549005
-29,380,-0.03887076078028945,0.20807660622804908,0.01243961118788392,0.18306376408022884,-0.00011592371581069333,0.00011473422381396294,-0.020863566504745454,0.05260662977387487
-28,380,-0.03558329128519626,0.19549754021881796,0.007332644406553725,0.17698314088064648,-1.6000072309023335e-05,0.00010652387027230112,0.011628031007408345,0.04862122526499606
-27,380,-0.01574157803924101,0.19605431615728713,0.022092897193678258,0.1764092786746259,-2.219392046068702e-05,7.891278800718569e-05,-0.015880848539123908,0.049281453680416906
-26,380,-0.053264007806734376,0.19503593306057715,-0.004396534775263505,0.17777061616109285,-2.952490344319829e-05,9.160457533673393e-05,-0.03417666900060503,0.05180709376651356
-25,380,-0.097371488588414,0.18898019299420848,-0.038563599650666594,0.16962037152072437,-7.142926310736078e-05,7.071267624478465e-05,0.022674668719247018,0.04908761774777778
-24,380,-0.1744422352716373,0.18191694076768547,-0.09568054715858841,0.1691079834948419,-0.00014333012360182243,7.479765879194734e-05,0.007797583327653579,0.04943263179756631
-23,380,-0.14510575442852058,0.19888083498965128,-0.08543117573737063,0.1757277438076435,-4.080230378219665e-05,8.277828271048893e-05,-0.01120954050526821,0.05182324872852915
-22,380,-0.024308959768962374,0.19853827710300648,-0.001022778899563174,0.17740807663089425,3.8355473815522544e-05,0.00016479727827059017,0.040010306726559065,0.04740691245037194
-21,380,-0.028498086603935078,0.2058891752420751,0.00816529077882752,0.17928304036983966,-6.90794029265613e-06,8.238301324457044e-05,0.0060417394727284805,0.05104918137770262
-20,380,-0.10307600732196717,0.2032939240269818,-0.03449008227803068,0.17924567650108397,-4.388369895190902e-05,7.119339671138665e-05,0.01541507459666711,0.04806246389444634
-19,380,-0.13511686945035697,0.19835684499133477,-0.07741175498069247,0.17454074922289747,-0.00014312082462914687,8.142652541313615e-05,0.01322165797404111,0.046954581697175486
-18,380,-0.015638558678403948,0.19084785757591055,0.0007727500658580691,0.17561347675928143,2.0320373125570695e-05,9.096649859243464e-05,0.015062272074464316,0.04957400087725606
-17,380,-0.059997045984150225,0.20165263504917547,-0.025638136586835378,0.17847463648275427,-2.3697920254520804e-05,7.117968550738707e-05,0.024501570936520414,0.05108462534052926
-16,380,-0.063108326405954,0.2015007047467751,-0.0392400080949066,0.17715603945614478,-2.1813789509715182e-05,8.43062291969376e-05,-0.014858057404894745,0.04732220988447864
-15,380,-0.025556666291710353,0.19442521790875458,0.0022454993412842545,0.17250714550671703,-1.863416794491022e-05,0.0001201739973016709,-0.017112025321677916,0.04947078017736203
-14,380,-0.02754080037205557,0.197334952645693,-0.00795542654444436,0.17882762371029137,2.5933823637900193e-05,8.789372719813094e-05,-0.0076442619545555495,0.05311840481742895
-13,380,-0.02157390944248405,0.20143049374119212,-0.003258816909464345,0.18401277408019656,-8.300493140748806e-05,0.00010534863703800044,0.0011752657301893437,0.05346017725644375
-12,380,-0.03051307167928834,0.19668677206592977,-0.02146180216817292,0.17921429970075842,-8.920776976956177e-05,8.63777985111036e-05,0.00541428090291074,0.050478837407676516
-11,380,-0.05349418092619486,0.19281849727743994,-0.04830414448305083,0.17629567707214583,-7.942022030195872e-05,6.446237251843081e-05,0.00171525715128299,0.053055905804609046
-10,380,-0.03947837427082359,0.20054546357423217,-0.04352648786762662,0.18212818044182474,-3.767856443955687e-05,7.552161875245575e-05,-0.025684591041588146,0.05096761018183569
-9,380,-0.09014571927600089,0.1905056924146884,-0.06709779280285122,0.1778341627090428,-9.73516237021287e-05,6.971585929265407e-05,-0.014856798178733456,0.05313879253157964
-8,380,-0.1603062065892045,0.19542696792125472,-0.12462487533202886,0.1782484834340125,-0.00010722444698680442,7.320951564294377e-05,-0.0060419534676447815,0.04936807162182791
-7,380,-0.11023198889881888,0.1961134720580726,-0.09124822991947579,0.18168450543374307,-6.942025752923391e-05,6.900717911464637e-05,-0.030879880269065407,0.050866693224688356
-6,380,-0.01757974418435076,0.19128831328111598,-0.025438482442539104,0.17821930862111962,-3.2484846163609256e-05,7.903022160439065e-05,0.004383779421345346,0.04986221047713981
-5,380,-0.1270768227314212,0.2008821420832746,-0.08813400095585265,0.1829063437854604,-9.920456209199814e-05,7.349879486974441e-05,0.03199104720719639,0.050424471183520225
-4,380,-0.07716939223792284,0.1966709763644011,-0.06941117766443244,0.18488356067591752,-0.00012600625720097312,6.728714373288628e-05,0.024626276855118777,0.049415178289057574
-3,380,-0.09365794265092763,0.20658631910738615,-0.07390343728976796,0.18756293513994077,-6.081034894875491e-05,6.248330573693091e-05,-0.012260841432542776,0.05119667042609398
-2,380,-0.026073667771758836,0.19619455736457267,-0.04054003972346548,0.18412151504747856,8.901912365402456e-06,0.00021707510231222432,0.0709596198760171,0.054797525712583624
-1,380,-0.19212585753903733,0.2144077402339579,-0.10154733210959266,0.18683613171052985,-3.418551295699382e-05,0.00010604445879451807,0.004628210934501561,0.0485166633543895
0,380,-0.06757624889201999,0.2301824304708637,-0.034258972995641034,0.21111260536679727,-1.7344432233048517e-06,0.00012973513176724264,-0.0013244747152333673,0.04871840010368656
1,380,-0.012446027975153278,0.25279046943597366,0.024601450398520797,0.22564411599312037,4.862043696272133e-05,0.00015092013938280507,-0.011056079565716267,0.058793529721426305
2,380,-0.06134475463237116,0.2541460431072514,-0.02429401164574285,0.22410597109540217,1.1249579318916828e-05,0.00017304090169724664,0.01741420382054958,0.05351103389067094
3,380,0.0239620242605203,0.2334704393474337,0.02134512277194677,0.21718888328713074,-6.066342696969498e-05,0.0001174199033789519,-0.03608292686745696,0.054329366087496486
4,380,-0.07055244930344241,0.25104832204765254,-0.028446452449247622,0.2206829420798013,-0.00010922539977320597,8.835696734026948e-05,0.021931287802389718,0.053922617527613424
5,380,-0.10593926218441337,0.24483033058885967,-0.049882633120893985,0.21390469524071604,-5.142249158527025e-05,8.012521242308117e-05,0.04247856218694238,0.05288833162835076
6,380,-0.014883053350002373,0.2270934483562174,0.005099479353329621,0.20891347480181993,-1.0495211008130006e-05,0.00011018747513040226,0.011745701222399096,0.0526773772335543
7,380,-0.04886581864756547,0.2219861743472521,-0.0036672714812823414,0.20400873956984952,4.393140765465248e-05,0.0001109952012288145,0.051091387075985234,0.053700634844399416
8,380,-0.05172563240492438,0.23106401948332603,-0.019219598916207302,0.20710242095835404,-0.0001306707158701511,8.155991645023361e-05,-0.01890912132406697,0.05016580033995601
9,380,-0.10128167130898476,0.22253287622413162,-0.051060088440530726,0.20771360393994653,-0.0001567861199111963,8.699383228117653e-05,-0.022516633148018543,0.053131520126197845
10,380,-0.10761010080443702,0.2298380932548602,-0.05110445932373879,0.2054432409262931,-9.425365839180255e-05,0.00010877890827926112,-0.036896119143510174,0.054847494303579165
11,380,0.011312499575439828,0.24041105723709066,0.03292021541347847,0.21496167783805942,-3.742784738303111e-05,0.0001051722593755956,-0.04108264143511575,0.05702106895076314
12,380,0.011724461746791504,0.22735360853756056,-0.016230300010849644,0.2123033723788451,-1.1838956891843817e-05,8.29753686829251e-05,-0.059655095521338734,0.05378442230615688
13,380,-0.0059885954568313976,0.2202692841665363,0.02719102658620853,0.2012129976171756,3.711228433122592e-05,8.478222073337853e-05,-0.012488386644503122,0.050542393615096444
14,380,0.054252641870389,0.21481287543928937,0.03236422128827442,0.1968216709894026,-7.667269590051481e-05,6.666159035484788e-05,0.0044534694046187775,0.049600452834828425
15,380,0.07671110004619675,0.21703134918697112,0.04899892263789794,0.19990191117360745,-4.664006297938491e-05,8.94131984063408e-05,0.010558458820997632,0.05218771381918216
16,380,-0.02073407220762604,0.21003185364921828,-0.007405924581460591,0.19872487800286914,-4.988179864841555e-05,9.678239491854992e-05,-0.027305551280936695,0.05176208239868665
17,380,0.043722609442978885,0.2261172556180693,0.051175705854783954,0.20647298076144135,-3.8364268380215926e-05,0.00011000302541076065,0.0289272400208979,0.054129309719575136
18,380,-0.0008757144558048044,0.2277497247990418,0.008990629638876906,0.20564587937855547,-5.6003514403391986e-05,8.7410233694115e-05,0.04772804141111129,0.05483666415382583
19,380,-0.05509945296966424,0.2324529857025028,-0.06175248850043274,0.21020614872954996,-0.00010452222962348436,8.223113550208008e-05,-0.013914496877839657,0.05483667691640354
20,380,-0.006525575850698049,0.2119305489612845,-0.017210323666509004,0.19909004075750947,-6.521799890618155e-06,0.00010916304909081019,-0.02500681218581274,0.055241412995379977
21,380,0.03639129115767979,0.22514745578834292,0.046080037777661245,0.20596036135296888,-1.8759224912103923e-05,0.00011576508708820346,0.02891169777194742,0.053037832982271604
22,380,-0.012035736591328535,0.23026470783466563,0.0038431123651409167,0.20765950909130643,-3.0430355412015758e-05,0.000101660470455543,-0.000782560139601705,0.05429879173263001
23,380,-0.026139211792485715,0.22608110548687627,-0.022115571171276528,0.20378706721574366,-0.00012499620329329362,9.103478448835868e-05,0.019478282929714933,0.05718261199619095
24,380,-0.0809418024474681,0.22220486217160831,-0.04298612878197455,0.20019638650593724,1.7893720433578076e-05,8.135552725046903e-05,0.07266290515614202,0.05352098179811907
25,380,-0.059069617802751995,0.2398753480602597,0.009427804578344098,0.20800549832741203,-1.9092806445421346e-05,9.071894968817056e-05,0.06384867905025308,0.055623523049781964
26,380,-0.03235533903738187,0.23073621780832668,0.0159852071936734,0.20849264256235425,6.335908203993858e-05,0.00020037248934481127,0.06341903979870711,0.05318623407545517
27,380,-0.09790960688066835,0.23102535977533933,-0.01888608963810587,0.20314531936994293,-1.6157780600085545e-05,9.016803877210331e-05,0.016180956302295258,0.054544425299114095
28,380,-0.028758063716853743,0.22055583956306324,-0.00916031795639873,0.20223165135183907,-6.3361610479532e-05,0.00010671080667997693,0.01458097493050877,0.052055323993099735
29,380,-0.02929175471820298,0.225607608634726,-0.0038152433249366204,0.20260118968503987,-7.21035484630441e-05,8.630621257303595e-05,0.0346760120024032,0.05191344755442965
30,380,0.0034972273276950043,0.23227916851978747,0.04225472520732001,0.208654785561526,-1.4202646641092967e-05,0.00016215506514853648,-0.058026970193422366,0.051372108258312746
31,380,0.03453093979323556,0.23773309622292227,0.0541113912039957,0.2123847715783146,-1.9282299919333712e-05,0.00011773559976715879,-0.0010765087452997775,0.05383206487144682
32,380,0.03421713273156044,0.23598477714477556,0.03870535203445607,0.21070430855947786,-0.00020048913195752765,0.00015373846436875056,0.014104076954353825,0.053304284727818035
33,380,-0.027519115600472183,0.23957144750721543,0.011181655972263857,0.20682011944515805,-0.0001244466571845341,0.00013752482591912086,-0.00836504545074057,0.05406096373031228
34,380,-0.020914147113114647,0.23829805893865394,0.018547041806885104,0.21539242130947733,-0.00024756505631987465,0.00027453492563346544,0.025649975063275782,0.05615904876799284
35,380,-0.05207397359450126,0.22611412726993854,0.013446347980201112,0.20143633791116436,-0.0002149940694774738,0.0001765961074380302,0.02356673324443574,0.05247583829389673
36,380,-0.12504427952787306,0.23057365984545172,-0.02669831244440721,0.20304180892487983,-9.149909326918664e-05,0.00012142415472377776,-0.011424632070778795,0.05241077675523789
37,380,-0.056035560481941846,0.22156928420388175,-0.0059639458375188486,0.19823045341492637,-6.764587972077124e-05,0.00010453017253546811,0.009353855990922047,0.053005802480836826
38,380,-0.1782071899763106,0.2148671715526219,-0.11653457798659375,0.1980846000890559,-0.00014743691448145,0.0001115651070525074,-5.531018420777207e-05,0.05549942633828247
39,380,-0.08051085306679881,0.2406191509766329,-0.02966120251183961,0.20843393158033513,-5.120682666535036e-05,9.106033466485534e-05,0.05376608982145158,0.05437052322997997
40,380,-0.08415032595104681,0.21198935383232728,-0.031095912843935137,0.18858737128195288,-6.374437964434068e-05,8.606772695154527e-05,0.04212183532915918,0.049576479165249335
41,380,-0.12689405938232762,0.21751212901043396,-0.07194591994850238,0.196480985588382,-2.055178770397276e-05,9.731176062955954e-05,0.05078963431913839,0.05458535474805653
42,380,-0.0791512084247177,0.1995197748397891,-0.06464818544511912,0.18930177477214338,-8.876720548470722e-05,8.357282461512875e-05,0.019170239294840494,0.055674145435096314
43,380,-0.07340985951036519,0.2156294367801089,-0.051909107579229306,0.19804413695518558,-3.569547967402112e-05,0.00011221000850693424,0.008294275176280713,0.05394490839229442
44,380,-0.011503628531181115,0.2169821893607556,0.006214332871592444,0.19568329905126675,2.116566027311049e-05,0.00011302302681247568,-0.014903381264332523,0.056772673985539646
45,384,0.06244572389238375,0.22249388484658467,0.06633793916882813,0.20003080259982772,0.0001188276917769579,0.00023105333179854916,0.008876915230322052,0.05405350932341499
